OrderID,CustomerID,OrderDate,ShipDate,TotalAmount,PaymentMethod
405371,955715,2021-06-19,2021-07-09,1689.48,Wire Transfer
692817,716078,2020-08-27,2022-08-26,943.91,Credit Card
631673,122312,2022-10-23,2024-06-11,680.7,Wire Transfer
694090,917723,2023-03-30,2023-06-05,760.15,Credit Card
439889,898444,2023-07-26,2023-08-15,1501.5,PayPal
108751,714479,2024-05-19,2024-09-03,962.65,Wire Transfer
246671,206035,2021-04-07,2022-08-15,771.99,PayPal
348567,336693,2022-06-02,2023-12-18,1666.09,Wire Transfer
697080,927937,2021-08-26,2024-03-12,833.24,Credit Card
578565,125485,2019-09-05,2022-05-10,730.43,PayPal
256955,797269,2019-10-05,2020-03-21,1048.74,Credit Card
563925,388833,2020-10-03,2021-07-11,180.82,Credit Card
110576,858228,2024-04-30,2024-06-16,1141.6,PayPal
510934,523054,2021-04-05,2022-11-27,520.83,Wire Transfer
697171,466636,2020-10-17,2023-11-14,829.99,PayPal
140435,365514,2022-09-04,2023-01-13,754.68,Credit Card
890422,499823,2024-03-14,2024-04-15,127.03,Wire Transfer
985445,122265,2020-05-25,2023-02-27,288.68,Wire Transfer
659317,126828,2021-08-30,2021-11-11,1814.28,Wire Transfer
624060,641267,2021-09-25,2024-08-30,1313.99,Credit Card
607661,227642,2020-07-24,2024-01-27,1998.61,Wire Transfer
890195,699540,2023-04-09,2024-03-30,515.03,Credit Card
424933,353144,2021-12-12,2023-01-16,436.57,Wire Transfer
187512,984027,2023-08-21,2024-07-26,1095.09,Wire Transfer
384647,382678,2023-07-09,2024-05-30,459.99,Wire Transfer
133026,246221,2020-05-07,2023-09-05,801.64,Credit Card
719613,620315,2022-08-01,2023-12-04,1187.88,Wire Transfer
489819,801155,2021-07-26,2024-05-09,1935.46,Credit Card
225557,296423,2020-03-18,2021-01-11,1308.23,Wire Transfer
398287,361645,2020-10-08,2022-09-14,1675.0,PayPal
834508,244341,2022-01-02,2023-02-24,1550.85,Wire Transfer
235338,711165,2020-04-14,2020-10-19,647.77,PayPal
764550,818049,2019-10-25,2024-04-18,1338.34,PayPal
188542,545453,2022-07-20,2022-12-20,1174.02,PayPal
265444,360128,2019-11-14,2024-02-22,837.04,Credit Card
479914,611362,2021-12-04,2022-08-15,524.9,Credit Card
382134,558647,2019-09-04,2021-05-09,1293.77,Credit Card
193207,445346,2024-01-23,2024-08-15,1624.12,PayPal
215695,509060,2023-10-25,2024-02-20,968.91,Credit Card
810157,712726,2024-01-15,2024-04-25,1336.57,Wire Transfer
254636,107167,2023-11-30,2024-07-21,1063.95,Credit Card
901014,465971,2023-10-30,2024-04-07,1369.97,PayPal
729952,478571,2024-01-31,2024-03-06,383.86,Wire Transfer
505235,348685,2021-11-07,2022-01-28,1779.8,PayPal
702973,878259,2022-06-07,2023-02-21,788.25,Credit Card
115445,730415,2022-01-14,2024-06-11,1874.3,Credit Card
918074,261384,2020-06-16,2022-02-09,478.02,Wire Transfer
296203,799485,2024-07-01,2024-08-27,665.46,Credit Card
990550,519796,2020-05-12,2023-11-09,1055.75,PayPal
108471,305270,2020-01-22,2022-12-11,913.56,Credit Card
761289,331346,2020-06-14,2023-12-27,295.21,PayPal
861776,301403,2019-12-28,2023-09-18,560.98,Credit Card
294548,167062,2021-04-06,2021-09-27,1157.06,Credit Card
620431,873712,2021-03-20,2021-06-29,1172.15,Credit Card
749771,404566,2021-11-08,2023-11-16,1377.97,PayPal
309329,904824,2020-07-20,2021-08-12,1163.08,Credit Card
955534,753434,2021-09-14,2024-05-27,76.19,PayPal
889050,649681,2023-01-17,2023-05-12,1370.0,Wire Transfer
457483,570265,2022-01-30,2023-01-21,917.23,Wire Transfer
104816,788271,2022-04-23,2023-07-12,1535.87,Wire Transfer
431220,432249,2021-10-03,2022-12-04,1246.87,Wire Transfer
489330,958281,2023-08-27,2024-01-08,1193.17,Wire Transfer
475135,269992,2022-11-08,2024-02-10,291.07,Credit Card
688441,277628,2019-09-29,2024-02-03,717.48,Credit Card
830030,733325,2024-03-16,2024-08-22,1656.17,Wire Transfer
418769,892312,2021-07-25,2022-03-10,1312.74,Credit Card
661593,607470,2022-09-14,2022-10-08,453.22,Credit Card
205655,953092,2021-07-07,2024-04-17,811.7,Credit Card
408279,186992,2022-06-18,2024-08-16,1523.2,Wire Transfer
477836,945219,2019-11-11,2021-09-30,1855.83,PayPal
674106,865948,2023-01-20,2023-08-24,1785.59,Wire Transfer
805919,916030,2020-06-11,2021-07-04,69.76,Credit Card
111877,876208,2024-03-06,2024-05-28,1706.58,PayPal
979841,264494,2022-11-15,2023-12-24,1875.58,Wire Transfer
969838,240832,2022-12-10,2023-11-12,1352.78,Credit Card
779299,906735,2023-08-20,2024-08-10,1828.94,Credit Card
125173,849623,2023-06-19,2023-09-12,1899.22,Wire Transfer
225498,412116,2023-04-11,2024-05-22,1486.73,Credit Card
473184,230189,2022-07-09,2023-09-27,112.1,Wire Transfer
815754,866041,2020-04-16,2023-05-21,1899.16,Wire Transfer
917717,796786,2022-12-19,2023-09-13,336.17,Credit Card
578036,932664,2020-01-10,2020-06-18,546.85,Credit Card
428014,260887,2019-10-06,2022-10-05,855.42,PayPal
605654,258663,2022-08-11,2023-08-07,586.74,PayPal
610870,239557,2020-06-19,2023-08-09,899.51,Credit Card
458204,316910,2021-01-01,2024-06-14,1566.09,Wire Transfer
866930,925878,2022-07-31,2023-11-25,444.18,PayPal
770333,489513,2021-08-29,2021-12-23,642.78,Credit Card
491793,481413,2022-07-05,2024-03-27,751.43,Credit Card
631409,649715,2020-10-07,2024-01-29,703.99,PayPal
694077,514891,2021-04-08,2023-12-15,311.79,Wire Transfer
251342,556826,2020-03-31,2020-10-27,584.38,Wire Transfer
625802,947589,2020-08-29,2024-01-06,1356.12,PayPal
874328,695009,2021-08-30,2024-08-23,763.41,Wire Transfer
441111,511955,2023-08-06,2024-05-30,500.4,PayPal
757571,284872,2023-10-07,2023-10-10,1087.71,Wire Transfer
835700,767576,2023-02-06,2023-08-05,312.75,PayPal
705549,580934,2023-09-09,2024-02-28,716.52,Credit Card
555119,924597,2023-04-27,2024-03-26,977.11,Wire Transfer
168317,422382,2022-08-21,2024-06-05,622.24,Wire Transfer
553144,354512,2022-05-31,2023-10-19,1586.7,Wire Transfer
152778,348857,2020-12-27,2024-06-13,1581.24,Wire Transfer
669059,947655,2019-09-10,2021-04-08,1620.09,Credit Card
604708,607979,2022-11-14,2024-08-23,777.24,Wire Transfer
300416,221415,2023-06-27,2023-07-14,1217.57,Credit Card
452092,362686,2023-06-06,2024-01-13,1613.7,Credit Card
163167,569062,2023-11-23,2024-08-16,568.86,Wire Transfer
453675,317344,2024-02-08,2024-08-15,430.09,Wire Transfer
408227,748664,2021-12-20,2023-06-22,316.0,Credit Card
952811,786094,2021-07-16,2023-05-31,320.61,Wire Transfer
262222,174712,2020-01-01,2022-04-23,297.27,PayPal
308765,780474,2023-01-26,2023-07-02,1765.35,PayPal
600546,441842,2023-01-08,2023-11-09,397.09,Wire Transfer
156546,568107,2020-04-13,2022-05-10,1467.61,PayPal
451532,992607,2020-07-05,2023-07-09,1377.37,Credit Card
451095,822100,2024-04-14,2024-06-25,972.52,Credit Card
793019,960034,2021-05-26,2022-08-13,1190.18,Wire Transfer
680860,491936,2020-09-17,2021-08-16,453.71,Wire Transfer
673165,215709,2020-09-05,2023-09-11,83.54,PayPal
556181,181619,2020-09-13,2023-10-27,65.16,Credit Card
900018,874737,2023-03-24,2024-01-09,1871.82,PayPal
217357,654252,2023-05-05,2024-08-07,1689.41,Credit Card
460224,895299,2021-09-16,2022-12-04,1835.89,Credit Card
198048,388053,2022-04-14,2023-04-19,702.92,PayPal
744576,293254,2021-09-24,2024-04-19,402.2,Credit Card
612953,107117,2022-06-26,2024-01-04,575.12,Wire Transfer
543457,524012,2021-07-31,2023-07-18,1349.65,Wire Transfer
891693,636976,2021-12-29,2022-11-17,1351.33,PayPal
933481,134379,2024-03-24,2024-05-30,598.2,Wire Transfer
558245,139568,2022-07-05,2023-06-18,903.36,Wire Transfer
655980,852191,2023-03-05,2023-04-13,796.94,Wire Transfer
855105,705893,2022-10-27,2024-07-17,948.4,PayPal
832156,665493,2022-10-06,2024-03-02,551.26,PayPal
851024,384783,2023-01-30,2024-08-31,1936.52,Credit Card
886135,422177,2022-12-16,2024-05-09,1943.17,Wire Transfer
263037,633636,2022-01-17,2023-01-13,1294.81,PayPal
278776,934627,2024-07-06,2024-09-04,434.46,Credit Card
191803,390195,2021-03-01,2024-05-31,1133.89,Credit Card
442046,142763,2023-07-18,2024-01-16,405.55,PayPal
670446,417806,2023-12-18,2024-02-07,1521.5,Wire Transfer
350081,449771,2021-06-20,2024-07-23,1474.91,Credit Card
378968,741524,2020-11-14,2021-07-16,880.43,Credit Card
225440,995454,2020-09-14,2023-09-28,1120.14,Wire Transfer
405697,508569,2021-12-06,2023-05-26,445.61,Credit Card
660315,759834,2024-01-14,2024-06-09,482.59,Wire Transfer
901070,666197,2024-04-26,2024-08-25,1228.5,Wire Transfer
993953,870525,2020-09-16,2021-04-17,953.03,Credit Card
315628,483720,2023-08-27,2023-11-27,1411.32,Credit Card
491370,923558,2020-12-01,2022-08-30,529.27,Wire Transfer
417388,364584,2020-01-26,2022-07-22,854.1,Credit Card
353502,409079,2020-08-08,2023-04-11,644.49,Credit Card
833252,441907,2022-12-29,2024-08-01,1448.93,PayPal
351102,903406,2021-02-25,2021-03-28,60.11,Wire Transfer
209352,119462,2024-04-28,2024-07-18,1372.54,Credit Card
931661,594842,2022-04-08,2022-07-12,1397.92,Credit Card
531214,372740,2019-08-29,2021-12-01,1954.65,PayPal
863133,343981,2021-12-04,2023-06-22,839.83,PayPal
684100,243251,2020-04-22,2020-12-09,676.98,Wire Transfer
237620,943565,2019-11-30,2023-06-30,1907.06,PayPal
191093,190667,2019-08-31,2023-09-21,484.78,PayPal
136929,406012,2024-05-08,2024-06-16,521.66,PayPal
709888,555033,2023-01-20,2024-03-25,1708.87,Credit Card
758414,463908,2023-05-16,2024-05-13,1155.14,PayPal
585084,905525,2022-12-24,2024-06-03,1290.14,Wire Transfer
223945,860468,2023-08-15,2024-01-22,32.53,Credit Card
651050,504883,2021-08-25,2024-06-13,1599.56,Wire Transfer
895200,268880,2022-05-31,2024-01-25,1198.7,PayPal
452816,484408,2020-09-25,2021-03-22,521.56,Wire Transfer
597527,575991,2019-10-10,2021-04-01,1761.69,PayPal
209539,702020,2023-01-31,2024-04-25,1106.43,Credit Card
910920,829931,2023-04-01,2024-06-11,1418.48,PayPal
149452,463583,2022-09-20,2023-03-05,310.46,PayPal
173333,836658,2021-04-23,2024-07-24,524.51,PayPal
535873,449432,2021-02-23,2024-03-08,1099.74,Wire Transfer
415278,295449,2023-01-30,2023-11-03,1256.13,Wire Transfer
879374,233451,2022-07-09,2023-02-05,1712.95,Wire Transfer
697572,511307,2022-05-30,2024-09-10,1645.52,Wire Transfer
949524,258801,2024-06-30,2024-07-10,759.77,PayPal
624804,937653,2021-01-30,2022-01-24,694.44,PayPal
154198,391474,2023-12-21,2024-01-27,1164.89,Wire Transfer
725076,947698,2021-02-19,2021-04-21,1850.4,Credit Card
204356,287239,2023-05-01,2024-03-22,1433.39,PayPal
185836,241150,2019-09-03,2020-05-25,576.42,Credit Card
946201,372843,2023-08-31,2024-09-07,338.26,Wire Transfer
647692,807199,2020-07-30,2023-08-25,740.78,PayPal
892283,446462,2019-10-01,2020-09-24,1384.28,Wire Transfer
427426,428886,2021-04-26,2024-02-13,1772.88,Wire Transfer
290432,924458,2019-10-28,2023-06-20,1104.6,Wire Transfer
982532,855180,2020-06-21,2022-08-28,1250.19,Wire Transfer
441173,428773,2019-09-19,2023-03-26,246.46,Credit Card
536630,340217,2022-06-24,2024-07-29,1825.93,PayPal
443370,461167,2023-04-18,2023-09-14,883.04,Wire Transfer
599565,794446,2022-10-10,2023-09-08,1186.5,Wire Transfer
574966,638318,2023-06-15,2023-10-24,80.79,PayPal
784446,446285,2023-07-14,2024-09-01,1827.38,PayPal
106250,578207,2023-04-29,2023-08-10,216.85,PayPal
595113,986927,2021-12-05,2023-10-22,1183.2,Wire Transfer
275956,452333,2021-11-17,2023-10-19,40.71,PayPal
118630,674399,2022-11-06,2023-01-07,1498.17,Wire Transfer
813836,284562,2024-03-08,2024-09-10,709.41,PayPal
876807,924995,2022-08-30,2023-08-11,1081.43,Credit Card
121095,421070,2022-11-05,2024-02-13,1256.73,Credit Card
380118,877407,2022-10-16,2023-08-07,1609.96,Credit Card
104309,841595,2024-05-28,2024-06-21,1957.23,Credit Card
728962,371307,2020-09-24,2023-01-04,693.18,PayPal
598904,431253,2022-04-12,2023-01-08,467.18,Wire Transfer
454272,720246,2021-08-10,2021-08-29,1944.6,Wire Transfer
481034,288943,2019-12-14,2021-12-04,1272.91,Credit Card
262597,636771,2020-08-31,2023-12-19,54.91,PayPal
821906,705264,2024-07-06,2024-08-01,1336.91,Wire Transfer
265079,805058,2020-01-31,2023-02-18,799.35,Wire Transfer
889981,590986,2024-07-11,2024-08-06,199.81,Credit Card
409622,543318,2024-02-25,2024-07-06,771.29,Credit Card
404931,604478,2023-04-12,2023-11-19,1883.33,PayPal
505875,344832,2022-10-08,2023-03-13,1285.4,PayPal
142636,252445,2024-06-24,2024-07-04,104.57,Credit Card
645317,951999,2021-03-30,2023-08-23,34.5,Credit Card
419167,930580,2022-05-06,2023-10-04,1547.85,Credit Card
378668,529250,2024-07-06,2024-07-07,1278.77,Credit Card
535503,289435,2020-08-16,2020-11-21,1801.84,PayPal
625224,229272,2023-08-13,2023-08-16,683.15,PayPal
810799,478628,2020-05-03,2023-02-02,1829.73,Credit Card
618026,771378,2023-07-15,2024-08-29,679.62,PayPal
885302,437046,2020-11-14,2022-08-16,438.01,Credit Card
452011,400516,2023-12-22,2024-04-02,1543.73,Credit Card
431265,834672,2023-11-26,2024-08-23,1770.93,Wire Transfer
589029,715431,2023-01-04,2023-09-25,1415.63,Credit Card
917104,863806,2020-05-30,2023-02-25,280.8,PayPal
342346,685555,2021-09-05,2021-10-15,1146.42,Credit Card
493713,549039,2024-06-22,2024-07-01,207.56,Wire Transfer
855967,772982,2023-07-14,2024-01-10,806.23,Credit Card
186178,419102,2024-06-24,2024-09-07,159.09,Wire Transfer
370332,445934,2022-01-05,2022-08-22,654.72,PayPal
730418,553162,2024-01-08,2024-06-04,309.31,Wire Transfer
208182,491067,2021-10-08,2021-11-06,1700.43,PayPal
935911,584093,2020-03-02,2023-01-29,554.26,Credit Card
332803,557286,2023-02-25,2023-12-14,1162.55,Credit Card
620818,180887,2020-02-21,2024-05-06,454.59,Credit Card
237197,930503,2024-06-11,2024-08-10,1856.34,PayPal
902341,839198,2024-04-23,2024-07-16,945.45,PayPal
545298,673686,2023-02-12,2023-10-30,1826.87,PayPal
348853,867662,2020-11-19,2022-01-02,1269.44,Wire Transfer
852474,756556,2022-05-02,2022-06-01,1717.24,Wire Transfer
371756,409892,2021-09-20,2024-02-18,504.29,Wire Transfer
405129,638197,2022-01-19,2024-03-05,613.11,PayPal
598738,519758,2024-04-08,2024-08-07,1864.71,Wire Transfer
738737,754656,2021-10-02,2024-07-24,1344.82,Credit Card
273148,564805,2020-03-19,2020-04-25,1909.73,Wire Transfer
987145,844297,2020-05-29,2022-12-16,451.03,Wire Transfer
679953,882699,2022-11-16,2024-01-09,766.91,Wire Transfer
438266,740630,2022-01-26,2022-07-20,229.2,PayPal
657938,668164,2023-06-27,2024-04-09,1480.12,Credit Card
603027,377180,2021-02-26,2021-07-14,1323.17,PayPal
420180,259146,2021-01-28,2022-06-02,560.06,Credit Card
642904,243552,2019-10-06,2021-04-23,624.94,PayPal
980134,377558,2023-04-03,2023-09-14,844.28,Wire Transfer
340684,596990,2022-12-29,2023-12-29,1817.53,Wire Transfer
158064,303453,2020-05-25,2023-07-21,26.5,Credit Card
999845,105176,2024-01-04,2024-01-18,1007.67,Credit Card
851771,574055,2024-06-18,2024-07-18,1413.75,PayPal
824590,384770,2020-06-13,2021-04-19,1980.97,PayPal
281158,522617,2023-02-28,2024-01-20,838.05,PayPal
405844,912991,2024-08-05,2024-08-09,286.71,Credit Card
876920,660520,2023-12-16,2024-08-18,1227.27,PayPal
452565,172854,2022-03-16,2022-06-19,85.45,Credit Card
761037,929105,2022-10-20,2023-06-06,1105.34,Wire Transfer
591425,952279,2020-12-30,2024-06-20,1756.9,Credit Card
245283,803282,2023-01-24,2024-06-17,200.69,PayPal
548166,299316,2023-04-01,2024-05-18,1628.29,Wire Transfer
208531,363088,2023-04-30,2023-12-28,1254.8,PayPal
708006,133512,2021-07-16,2022-01-05,471.84,Credit Card
864875,662362,2020-07-15,2021-09-07,1284.26,Credit Card
423812,751272,2022-12-13,2023-12-03,386.66,Credit Card
429462,435276,2022-12-10,2024-02-08,765.26,Wire Transfer
859694,563477,2023-01-13,2023-07-28,1878.72,Wire Transfer
549456,608690,2022-03-18,2022-11-01,1193.92,Wire Transfer
603428,231546,2019-11-01,2020-01-12,1503.92,PayPal
636802,667852,2020-08-12,2023-01-15,935.09,Credit Card
335569,206991,2020-12-14,2024-08-24,822.06,Credit Card
923333,158638,2021-04-27,2023-12-21,574.94,Wire Transfer
643204,404998,2023-04-06,2024-05-14,875.58,Wire Transfer
555290,627583,2021-04-11,2022-09-30,139.17,PayPal
599979,184144,2021-06-27,2024-06-16,1236.48,Credit Card
834586,204805,2019-11-28,2024-08-21,1049.95,PayPal
173513,644750,2023-08-25,2024-07-26,1917.1,Credit Card
708050,338336,2021-06-07,2021-08-27,1418.33,Wire Transfer
611688,324294,2022-09-14,2024-03-10,825.71,Wire Transfer
727599,499146,2020-09-16,2023-04-14,1569.55,Credit Card
801094,436184,2020-06-22,2022-01-14,534.56,Wire Transfer
446291,923048,2023-02-06,2023-04-09,739.38,Wire Transfer
923454,648954,2020-10-13,2021-04-23,1364.37,Wire Transfer
129033,233922,2020-11-26,2021-02-18,1624.95,Wire Transfer
210402,876608,2021-11-17,2023-11-10,510.62,PayPal
987750,785138,2022-11-21,2024-03-18,547.35,PayPal
856348,842607,2023-06-05,2024-05-16,510.71,PayPal
722444,536968,2024-02-12,2024-03-11,894.72,Credit Card
622086,445626,2021-12-31,2022-01-10,1985.1,Wire Transfer
226255,274601,2022-05-26,2024-06-02,344.46,Credit Card
247195,689823,2020-11-12,2023-05-03,472.47,Wire Transfer
859372,185743,2023-12-25,2024-06-16,648.95,Credit Card
500128,708971,2021-03-15,2021-12-08,1953.05,Credit Card
470956,765595,2020-12-09,2021-09-20,1377.46,Wire Transfer
725236,122987,2020-07-24,2021-10-12,488.62,Wire Transfer
784131,511251,2023-02-07,2023-07-31,414.19,Credit Card
840605,634386,2024-04-03,2024-04-28,168.94,PayPal
986222,484343,2020-08-07,2022-11-06,1906.72,Wire Transfer
359783,402478,2019-12-13,2023-01-19,356.22,Wire Transfer
336468,273935,2023-12-08,2024-09-01,1270.0,PayPal
505950,489217,2021-03-31,2022-06-20,65.25,Wire Transfer
856791,345706,2021-01-08,2021-12-18,658.56,PayPal
318059,142817,2021-04-28,2022-03-28,742.03,Wire Transfer
262798,744869,2023-11-12,2024-08-23,826.22,PayPal
398422,219211,2024-07-21,2024-09-02,1169.27,Credit Card
811811,654456,2020-03-07,2022-12-10,101.07,Wire Transfer
535378,226126,2023-12-21,2024-01-04,397.46,PayPal
333652,819834,2019-08-18,2020-06-02,1587.69,Wire Transfer
793084,950101,2023-11-02,2024-09-10,980.91,PayPal
163120,289412,2024-05-20,2024-06-12,1591.15,PayPal
822496,827763,2021-12-21,2023-06-17,1180.61,Wire Transfer
831089,178953,2020-04-15,2024-08-16,1068.0,Credit Card
647818,233018,2021-10-05,2024-08-10,1744.38,PayPal
344772,859804,2023-08-20,2024-08-11,1592.25,Wire Transfer
295139,666828,2021-04-03,2023-04-01,1049.35,Wire Transfer
824675,622996,2021-05-07,2024-01-01,1189.16,PayPal
273067,744265,2023-07-06,2023-12-30,1539.4,Wire Transfer
509642,743326,2021-01-10,2023-05-12,560.98,Wire Transfer
639868,584844,2022-06-01,2023-02-21,876.54,PayPal
218659,492876,2020-10-17,2022-06-16,651.9,Wire Transfer
186912,980147,2021-12-29,2024-06-10,499.89,Credit Card
569375,838286,2022-07-10,2023-11-04,1271.63,PayPal
875290,311245,2024-02-09,2024-07-07,706.51,Credit Card
316803,234802,2021-02-15,2022-03-21,1106.88,Credit Card
673887,685737,2023-12-15,2024-04-04,582.48,Wire Transfer
608653,519650,2022-12-08,2024-05-29,27.49,Credit Card
898817,802540,2021-10-11,2022-06-06,1313.4,Credit Card
922823,287581,2023-05-05,2024-05-14,1237.26,Wire Transfer
995994,352553,2020-07-29,2020-11-22,779.86,PayPal
448831,375943,2021-01-02,2023-06-20,294.51,PayPal
852337,446873,2019-12-14,2020-01-13,452.68,PayPal
795648,374323,2020-04-21,2021-02-12,1056.78,Credit Card
581413,348876,2020-02-29,2023-09-23,1936.95,PayPal
459170,786819,2023-04-07,2024-04-22,1569.29,PayPal
576018,124506,2020-01-08,2023-07-03,691.61,PayPal
680167,838526,2021-05-29,2023-01-19,37.48,Credit Card
187492,178207,2021-10-01,2021-10-07,237.74,Wire Transfer
562891,583310,2021-10-26,2022-09-04,1195.82,Credit Card
392949,697878,2019-10-01,2021-08-07,1742.42,PayPal
902100,813258,2024-02-14,2024-03-17,1908.47,Wire Transfer
874088,956302,2022-02-19,2022-12-26,1387.88,Wire Transfer
881188,605570,2022-07-06,2022-09-30,1748.44,Credit Card
893174,683992,2022-01-17,2023-05-21,388.86,Credit Card
295660,222520,2021-08-12,2024-07-22,1406.06,PayPal
819148,448755,2023-04-29,2023-10-17,1602.83,PayPal
395470,539262,2023-02-26,2024-02-29,1453.12,Wire Transfer
819709,123772,2020-07-07,2022-01-20,376.05,PayPal
961962,119127,2022-05-21,2023-03-13,1733.82,Credit Card
244797,315414,2023-07-22,2023-09-15,1199.15,Wire Transfer
689310,263490,2023-04-05,2024-07-26,458.47,Wire Transfer
221269,665925,2022-12-25,2024-05-12,326.33,Wire Transfer
287803,512212,2023-06-15,2024-04-26,665.74,Wire Transfer
808046,867937,2019-12-08,2021-12-14,1379.7,PayPal
498618,869853,2024-06-04,2024-06-28,1418.16,Wire Transfer
244115,794448,2024-06-08,2024-06-17,1194.72,PayPal
751516,126447,2023-07-28,2024-09-01,929.79,Wire Transfer
270982,435914,2022-10-19,2024-04-22,1924.77,Credit Card
574928,591167,2020-01-25,2023-01-19,1900.68,Wire Transfer
928650,807627,2021-04-12,2024-02-09,1680.85,Credit Card
555161,136992,2024-05-23,2024-07-15,342.23,Wire Transfer
107211,383502,2022-05-08,2024-05-26,1179.72,Wire Transfer
858974,444153,2024-02-18,2024-05-23,177.53,Wire Transfer
259878,955362,2024-01-14,2024-05-07,1560.43,PayPal
484564,965028,2023-12-10,2024-02-03,563.58,Wire Transfer
127735,665611,2023-06-14,2024-01-02,1408.59,PayPal
459424,390243,2021-09-09,2021-11-15,793.2,Wire Transfer
